Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,380,Italy,5510,Production,1191,Triticale,2009,2009,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,380,Italy,5510,Production,1191,Triticale,2010,2010,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,380,Italy,5510,Production,1191,Triticale,2011,2011,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,380,Italy,5510,Production,1191,Triticale,2012,2012,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,380,Italy,5510,Production,1191,Triticale,2013,2013,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,380,Italy,5510,Production,1191,Triticale,2014,2014,tonnes,28829,E,Estimated value
QCL,Crops and livestock products,380,Italy,5510,Production,1191,Triticale,2015,2015,tonnes,57659,E,Estimated value
QCL,Crops and livestock products,380,Italy,5510,Production,1191,Triticale,2016,2016,tonnes,86488,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1191,Triticale,2017,2017,tonnes,77654,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1191,Triticale,2018,2018,tonnes,61760,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1191,Triticale,2019,2019,tonnes,61100,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1191,Triticale,2020,2020,tonnes,60410,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2000,2000,ha,78,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2001,2001,ha,40,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2002,2002,ha,296,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2003,2003,ha,858,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2004,2004,ha,296,E,Estimated value
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2005,2005,ha,250,E,Estimated value
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2006,2006,ha,250,E,Estimated value
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2007,2007,ha,250,E,Estimated value
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2008,2008,ha,200,E,Estimated value
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2009,2009,ha,175,E,Estimated value
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2010,2010,ha,209,I,Imputed value
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2011,2011,ha,100,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2012,2012,ha,227,I,Imputed value
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2013,2013,ha,276,I,Imputed value
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2014,2014,ha,223,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2015,2015,ha,530,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2016,2016,ha,731,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2017,2017,ha,459,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2018,2018,ha,670,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2019,2019,ha,910,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1929.02,"True hemp, raw or retted",2020,2020,ha,610,A,Official figure
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2000,2000,hg/ha,56026,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2001,2001,hg/ha,55250,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2002,2002,hg/ha,43277,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2003,2003,hg/ha,34802,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2004,2004,hg/ha,43277,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2005,2005,hg/ha,48000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2006,2006,hg/ha,48000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2007,2007,hg/ha,48000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2008,2008,hg/ha,40000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2009,2009,hg/ha,40000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2010,2010,hg/ha,14354,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2011,2011,hg/ha,40000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2012,2012,hg/ha,57269,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2013,2013,hg/ha,61594,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2014,2014,hg/ha,77578,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2015,2015,hg/ha,59509,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2016,2016,hg/ha,69973,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2017,2017,hg/ha,75033,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2018,2018,hg/ha,69104,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2019,2019,hg/ha,84725,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1929.02,"True hemp, raw or retted",2020,2020,hg/ha,76557,E,Estimated value
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2000,2000,tonnes,437,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2001,2001,tonnes,221,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2002,2002,tonnes,1281,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2003,2003,tonnes,2986,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2004,2004,tonnes,1281,E,Estimated value
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2005,2005,tonnes,1200,E,Estimated value
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2006,2006,tonnes,1200,E,Estimated value
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2007,2007,tonnes,1200,E,Estimated value
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2008,2008,tonnes,800,E,Estimated value
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2009,2009,tonnes,700,E,Estimated value
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2010,2010,tonnes,300,E,Estimated value
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2011,2011,tonnes,400,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2012,2012,tonnes,1300,E,Estimated value
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2013,2013,tonnes,1700,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2014,2014,tonnes,1730,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2015,2015,tonnes,3154,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2016,2016,tonnes,5115,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2017,2017,tonnes,3444,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2018,2018,tonnes,4630,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2019,2019,tonnes,7710,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,1929.02,"True hemp, raw or retted",2020,2020,tonnes,4670,A,Official figure
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2000,2000,1000 Head,23000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2001,2001,1000 Head,25000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2002,2002,1000 Head,25000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2003,2003,1000 Head,25000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2004,2004,1000 Head,25000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2005,2005,1000 Head,26000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2006,2006,1000 Head,25000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2007,2007,1000 Head,25000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2008,2008,1000 Head,25000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2009,2009,1000 Head,24400,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2010,2010,1000 Head,24000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2011,2011,1000 Head,24500,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2012,2012,1000 Head,25000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2013,2013,1000 Head,25200,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2014,2014,1000 Head,24500,E,Estimated value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2015,2015,1000 Head,24724,I,Imputed value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2016,2016,1000 Head,25132,I,Imputed value
QCL,Crops and livestock products,380,Italy,5112,Stocks,2152,Turkeys,2017,2017,1000 Head,25080,I,Imputed value
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2000,2000,ha,38788,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2001,2001,ha,38773,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2002,2002,ha,37901,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2003,2003,ha,36690,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2004,2004,ha,33760,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2005,2005,ha,34372,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2006,2006,ha,28000,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2007,2007,ha,32000,E,Estimated value
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2008,2008,ha,26085,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2009,2009,ha,28230,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2010,2010,ha,27829,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2011,2011,ha,22432,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2012,2012,ha,14784,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2013,2013,ha,16035,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2014,2014,ha,18436,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2015,2015,ha,15197,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2016,2016,ha,15717,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2017,2017,ha,16244,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2018,2018,ha,15690,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2019,2019,ha,14430,A,Official figure
QCL,Crops and livestock products,380,Italy,5312,Area harvested,1970,Unmanufactured tobacco,2020,2020,ha,13380,A,Official figure
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2000,2000,hg/ha,33499,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2001,2001,hg/ha,33654,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2002,2002,hg/ha,32250,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2003,2003,hg/ha,34065,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2004,2004,hg/ha,34918,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2005,2005,hg/ha,33743,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2006,2006,hg/ha,34500,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2007,2007,hg/ha,34375,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2008,2008,hg/ha,35484,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2009,2009,hg/ha,34665,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2010,2010,hg/ha,32021,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2011,2011,hg/ha,31263,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2012,2012,hg/ha,34240,E,Estimated value
QCL,Crops and livestock products,380,Italy,5419,Yield,1970,Unmanufactured tobacco,2013,2013,hg/ha,31038,E,Estimated value
